Sample No,Strombus fasciatus             (Born 1778) Aperture
2785,22.02
2785,22.10
2785,23.40
2786,17.24
2786,18.04
2786,18.40
2786,18.62
2786,19.08
2786,19.11
2786,19.19
2786,19.20
2786,19.46
2786,19.54
2786,19.54
2786,19.56
2786,19.56
2786,19.80
2786,19.86
2786,19.89
2786,20.30
2786,20.32
2786,20.33
2786,20.59
2786,20.63
2786,20.69
2786,20.72
2786,20.73
2786,20.81
2786,20.84
2786,20.91
2786,21.02
2786,21.10
2786,21.17
2786,21.17
2786,21.20
2786,21.27
2786,21.29
2786,21.37
2786,21.47
2786,21.51
2786,21.51
2786,21.53
2786,21.60
2786,21.70
2786,21.70
2786,21.75
2786,21.81
2786,21.91
2786,21.93
2786,22.05
2786,22.05
2786,22.22
2786,22.42
2786,22.53
2786,22.54
2786,22.59
2786,22.70
2786,22.85
2786,22.91
2786,22.99
2786,23.15
2786,23.19
2786,23.69
2786,24.05
2787,17.80
2787,17.90
2787,18.10
2787,18.20
2787,18.30
2787,18.40
2787,18.50
2787,18.60
2787,18.70
2787,18.70
2787,18.70
2787,18.70
2787,18.71
2787,18.80
2787,18.90
2787,18.90
2787,19.00
2787,19.00
2787,19.02
2787,19.10
2787,19.10
2787,19.10
2787,19.10
2787,19.20
2787,19.20
2787,19.30
2787,19.30
2787,19.30
2787,19.40
2787,19.40
2787,19.40
2787,19.40
2787,19.40
2787,19.50
2787,19.50
2787,19.50
2787,19.60
2787,19.60
2787,19.60
2787,19.60
2787,19.60
2787,19.70
2787,19.70
2787,19.80
2787,20.00
2787,20.00
2787,20.00
2787,20.10
2787,20.10
2787,20.20
2787,20.20
2787,20.20
2787,20.20
2787,20.20
2787,20.30
2787,20.30
2787,20.50
2787,20.50
2787,20.50
2787,20.60
2787,20.70
2787,20.70
2787,20.70
2787,20.80
2787,20.80
2787,20.80
2787,20.90
2787,20.90
2787,20.91
2787,21.00
2787,21.00
2787,21.00
2787,21.10
2787,21.10
2787,21.10
2787,21.20
2787,21.20
2787,21.30
2787,21.30
2787,21.40
2787,21.40
2787,21.40
2787,21.40
2787,21.40
2787,21.40
2787,21.50
2787,21.60
2787,21.80
2787,21.80
2787,21.80
2787,21.90
2787,22.00
2787,22.10
2787,22.30
2787,22.30
2787,22.50
2787,22.58
2787,22.70
2787,22.80
2787,22.80
2787,22.90
2787,22.90
2787,23.10
2787,23.20
2787,23.80
2787,23.80
2788,17.70
2788,17.74
2788,17.82
2788,18.14
2788,18.49
2788,18.50
2788,18.50
2788,18.70
2788,18.80
2788,18.82
2788,18.99
2788,19.00
2788,19.00
2788,19.30
2788,19.30
2788,19.30
2788,19.30
2788,19.30
2788,19.30
2788,19.30
2788,19.40
2788,19.40
2788,19.45
2788,19.50
2788,19.60
2788,19.60
2788,19.60
2788,19.70
2788,19.74
2788,19.80
2788,19.83
2788,19.90
2788,19.90
2788,20.00
2788,20.00
2788,20.06
2788,20.10
2788,20.10
2788,20.10
2788,20.10
2788,20.10
2788,20.12
2788,20.20
2788,20.20
2788,20.20
2788,20.20
2788,20.20
2788,20.21
2788,20.30
2788,20.30
2788,20.30
2788,20.37
2788,20.38
2788,20.40
2788,20.40
2788,20.40
2788,20.40
2788,20.47
2788,20.50
2788,20.60
2788,20.61
2788,20.68
2788,20.70
2788,20.75
2788,20.80
2788,20.80
2788,20.90
2788,20.90
2788,20.90
2788,21.00
2788,21.00
2788,21.06
2788,21.10
2788,21.20
2788,21.26
2788,21.30
2788,21.30
2788,21.30
2788,21.37
2788,21.58
2788,21.60
2788,21.60
2788,21.66
2788,21.70
2788,21.80
2788,21.90
2788,22.20
2788,22.20
2788,22.40
2788,22.40
2788,22.50
2788,22.70
2788,22.80
2788,22.90
2788,22.90
2788,22.96
2788,23.20
2788,23.30
2788,23.60
2788,23.70
2788,23.70
2788,23.80
2788,23.80
2788,24.00
2788,24.10
2788,24.13
2788,24.40
2788,25.20
2788,25.70
2788,29.50
2808,18.54
2808,19.67
2808,20.09
2808,20.10
2808,20.47
2808,20.49
2808,21.02
2808,21.18
2808,21.76
2808,22.11
2808,22.66
2808,23.32
2809,17.56
2809,17.60
2809,18.20
2809,18.38
2809,19.08
2809,19.30
2809,19.38
2809,19.46
2809,19.68
2809,19.80
2809,19.86
2809,19.95
2809,20.12
2809,20.43
2809,20.57
2809,20.86
2809,21.33
2809,21.79
2809,21.92
2809,22.08
2810,17.88
2810,17.88
2810,17.93
2810,18.00
2810,18.00
2810,18.00
2810,18.10
2810,18.15
2810,18.30
2810,18.30
2810,18.40
2810,18.50
2810,18.50
2810,18.60
2810,18.60
2810,18.60
2810,18.67
2810,18.70
2810,18.80
2810,18.84
2810,18.90
2810,19.20
2810,19.20
2810,19.20
2810,19.30
2810,19.40
2810,19.40
2810,19.47
2810,19.50
2810,19.50
2810,19.60
2810,19.60
2810,19.60
2810,19.60
2810,19.60
2810,19.60
2810,19.66
2810,19.70
2810,19.72
2810,19.80
2810,19.87
2810,19.90
2810,19.90
2810,19.90
2810,19.94
2810,20.00
2810,20.00
2810,20.00
2810,20.00
2810,20.00
2810,20.00
2810,20.10
2810,20.20
2810,20.20
2810,20.20
2810,20.20
2810,20.30
2810,20.30
2810,20.30
2810,20.35
2810,20.40
2810,20.40
2810,20.40
2810,20.40
2810,20.40
2810,20.50
2810,20.50
2810,20.50
2810,20.50
2810,20.50
2810,20.59
2810,20.60
2810,20.60
2810,20.60
2810,20.60
2810,20.60
2810,20.70
2810,20.80
2810,20.80
2810,20.80
2810,20.90
2810,20.90
2810,20.90
2810,20.90
2810,20.90
2810,20.96
2810,21.10
2810,21.10
2810,21.10
2810,21.18
2810,21.20
2810,21.20
2810,21.20
2810,21.20
2810,21.23
2810,21.30
2810,21.30
2810,21.30
2810,21.30
2810,21.30
2810,21.30
2810,21.40
2810,21.40
2810,21.40
2810,21.50
2810,21.50
2810,21.50
2810,21.50
2810,21.50
2810,21.60
2810,21.60
2810,21.60
2810,21.60
2810,21.66
2810,21.70
2810,21.70
2810,21.74
2810,21.80
2810,21.80
2810,21.80
2810,21.90
2810,21.90
2810,22.00
2810,22.10
2810,22.10
2810,22.17
2810,22.20
2810,22.20
2810,22.25
2810,22.30
2810,22.30
2810,22.30
2810,22.60
2810,22.80
2810,22.80
2810,22.80
2810,22.80
2810,22.80
2810,22.80
2810,23.00
2810,23.00
2810,23.00
2810,23.10
2810,23.30
2810,23.30
2810,23.33
2810,23.40
2810,23.70
2810,23.70
2810,24.60
2810,25.40
2811,17.90
2811,18.10
2811,18.40
2811,18.49
2811,18.60
2811,18.60
2811,18.70
2811,18.70
2811,18.70
2811,18.80
2811,18.80
2811,18.80
2811,18.90
2811,19.00
2811,19.10
2811,19.20
2811,19.20
2811,19.20
2811,19.30
2811,19.30
2811,19.40
2811,19.40
2811,19.40
2811,19.40
2811,19.40
2811,19.50
2811,19.60
2811,19.70
2811,19.70
2811,19.80
2811,19.88
2811,19.90
2811,19.90
2811,20.00
2811,20.00
2811,20.00
2811,20.00
2811,20.00
2811,20.10
2811,20.20
2811,20.20
2811,20.30
2811,20.30
2811,20.30
2811,20.40
2811,20.40
2811,20.50
2811,20.50
2811,20.50
2811,20.50
2811,20.50
2811,20.50
2811,20.60
2811,20.60
2811,20.60
2811,20.60
2811,20.60
2811,20.60
2811,20.70
2811,20.70
2811,20.70
2811,20.70
2811,20.70
2811,20.80
2811,20.80
2811,20.80
2811,20.80
2811,20.80
2811,20.80
2811,20.80
2811,20.80
2811,20.80
2811,20.90
2811,20.90
2811,20.90
2811,20.90
2811,20.90
2811,20.97
2811,21.00
2811,21.00
2811,21.00
2811,21.00
2811,21.00
2811,21.00
2811,21.10
2811,21.10
2811,21.10
2811,21.20
2811,21.20
2811,21.20
2811,21.20
2811,21.20
2811,21.20
2811,21.30
2811,21.30
2811,21.30
2811,21.30
2811,21.30
2811,21.30
2811,21.30
2811,21.30
2811,21.30
2811,21.50
2811,21.50
2811,21.50
2811,21.50
2811,21.50
2811,21.60
2811,21.60
2811,21.70
2811,21.70
2811,21.70
2811,21.80
2811,21.80
2811,21.80
2811,21.90
2811,21.90
2811,21.90
2811,22.00
2811,22.00
2811,22.00
2811,22.20
2811,22.30
2811,22.30
2811,22.40
2811,22.50
2811,22.50
2811,22.60
2811,22.80
2811,22.80
2811,22.80
2811,22.80
2811,22.90
2811,23.00
2811,23.20
2811,23.20
2811,23.30
2811,23.40
2811,23.50
2811,23.70
2811,23.90
2811,24.00
2811,24.00
2811,24.00
2811,24.30
2811,26.50
2812,17.83
2812,18.16
2812,18.77
2812,18.95
2812,19.08
2812,19.09
2812,19.11
2812,19.16
2812,19.26
2812,19.29
2812,19.34
2812,19.41
2812,19.43
2812,19.48
2812,19.52
2812,19.68
2812,19.76
2812,19.81
2812,19.83
2812,19.84
2812,19.89
2812,19.90
2812,19.98
2812,19.98
2812,20.05
2812,20.09
2812,20.11
2812,20.12
2812,20.16
2812,20.17
2812,20.30
2812,20.32
2812,20.33
2812,20.36
2812,20.37
2812,20.40
2812,20.44
2812,20.50
2812,20.52
2812,20.57
2812,20.57
2812,20.58
2812,20.63
2812,20.71
2812,20.75
2812,20.76
2812,20.76
2812,20.77
2812,20.80
2812,20.81
2812,20.83
2812,20.85
2812,20.87
2812,21.00
2812,21.00
2812,21.02
2812,21.09
2812,21.17
2812,21.22
2812,21.23
2812,21.24
2812,21.25
2812,21.27
2812,21.28
2812,21.29
2812,21.33
2812,21.35
2812,21.36
2812,21.40
2812,21.43
2812,21.44
2812,21.50
2812,21.53
2812,21.54
2812,21.55
2812,21.59
2812,21.59
2812,21.59
2812,21.59
2812,21.64
2812,21.66
2812,21.66
2812,21.87
2812,21.89
2812,21.90
2812,21.91
2812,21.95
2812,21.98
2812,22.06
2812,22.08
2812,22.16
2812,22.17
2812,22.29
2812,22.35
2812,22.39
2812,22.47
2812,22.52
2812,22.52
2812,22.55
2812,22.58
2812,22.59
2812,22.62
2812,22.64
2812,22.64
2812,22.75
2812,22.82
2812,23.18
2812,23.33
2812,23.40
2812,23.65
2812,23.78
2812,23.80
2812,24.08
2812,24.20
2812,24.27
2812,24.91
2812,28.09
2813,20.32
2813,20.69
2813,21.91
2813,22.15
2813,22.30
2813,22.37
2813,22.48
2813,22.85
2813,25.24
2814,17.87
2814,18.00
2814,18.15
2814,18.22
2814,18.24
2814,18.39
2814,18.39
2814,18.48
2814,18.48
2814,18.50
2814,18.59
2814,18.62
2814,18.79
2814,18.84
2814,18.86
2814,18.98
2814,18.99
2814,19.14
2814,19.23
2814,19.52
2814,19.56
2814,19.60
2814,19.69
2814,19.74
2814,19.84
2814,19.85
2814,19.91
2814,19.93
2814,19.98
2814,20.02
2814,20.09
2814,20.14
2814,20.15
2814,20.15
2814,20.28
2814,20.30
2814,20.34
2814,20.38
2814,20.40
2814,20.42
2814,20.45
2814,20.45
2814,20.51
2814,20.53
2814,20.53
2814,20.57
2814,20.58
2814,20.62
2814,20.66
2814,20.67
2814,20.68
2814,20.70
2814,20.73
2814,20.76
2814,20.80
2814,20.83
2814,20.90
2814,20.95
2814,20.97
2814,21.07
2814,21.09
2814,21.16
2814,21.24
2814,21.25
2814,21.27
2814,21.32
2814,21.36
2814,21.39
2814,21.39
2814,21.42
2814,21.42
2814,21.44
2814,21.45
2814,21.56
2814,21.63
2814,21.65
2814,21.68
2814,21.70
2814,21.70
2814,21.71
2814,21.71
2814,21.72
2814,21.74
2814,21.75
2814,21.77
2814,21.77
2814,21.80
2814,21.86
2814,21.86
2814,21.88
2814,21.91
2814,21.93
2814,22.01
2814,22.05
2814,22.09
2814,22.26
2814,22.32
2814,22.35
2814,22.36
2814,22.36
2814,22.37
2814,22.38
2814,22.38
2814,22.39
2814,22.39
2814,22.41
2814,22.43
2814,22.44
2814,22.45
2814,22.46
2814,22.60
2814,22.69
2814,22.70
2814,22.78
2814,22.82
2814,22.83
2814,22.89
2814,23.06
2814,23.25
2814,23.29
2814,23.29
2814,23.35
2814,23.52
2814,23.60
2814,23.60
2814,23.76
2814,23.82
2814,23.96
2814,24.27
2814,24.35
2814,25.14
2815,18.18
2815,18.21
