Sample No,Strombus fasciatus             (Born 1778) Aperture
2891,20.1
2891,20.1
2886,20.1
2889,20.1
2899,20.1
2899,20.1
2906,20.1
2798,20.11
2791,20.12
2802,20.12
2798,20.15
2802,20.15
2798,20.18
2906,20.18
2794,20.19
2906,20.19
2798,20.2
2834,20.2
2890,20.2
2890,20.2
2891,20.2
2891,20.2
2889,20.2
2889,20.2
2899,20.2
2904,20.2
2904,20.2
2789,20.21
2791,20.22
2798,20.22
2806,20.25
2798,20.26
2802,20.26
2789,20.29
2791,20.29
2798,20.29
2789,20.3
2802,20.3
2826,20.3
2829,20.3
2834,20.3
2890,20.3
2890,20.3
2891,20.3
2891,20.3
2889,20.3
2899,20.3
2899,20.3
2899,20.3
2904,20.3
2910,20.3
2789,20.31
2789,20.31
2906,20.33
2789,20.36
2802,20.37
2789,20.39
2798,20.39
2794,20.4
2802,20.4
2826,20.4
2829,20.4
2829,20.4
2829,20.4
2834,20.4
2834,20.4
2834,20.4
2890,20.4
2891,20.4
2886,20.4
2888,20.4
2899,20.4
2904,20.4
2906,20.4
2794,20.41
2910,20.41
2794,20.46
2840,20.46
2798,20.48
2789,20.49
2793,20.49
2798,20.49
2802,20.49
2840,20.49
2826,20.5
2826,20.5
2829,20.5
2829,20.5
2829,20.5
2890,20.5
2890,20.5
2891,20.5
2889,20.5
2889,20.5
2899,20.5
2899,20.5
2899,20.5
2904,20.5
2789,20.51
2798,20.51
2803,20.51
2802,20.53
2794,20.54
2798,20.54
2798,20.55
2793,20.57
2789,20.58
2798,20.58
2802,20.58
2906,20.58
2798,20.59
2802,20.59
2802,20.59
2826,20.6
2829,20.6
2829,20.6
2829,20.6
2829,20.6
2829,20.6
2834,20.6
2835,20.6
2890,20.6
2891,20.6
2891,20.6
2889,20.6
2904,20.6
2904,20.6
2794,20.61
2798,20.61
2802,20.61
2909,20.62
2789,20.63
2802,20.63
2789,20.64
2906,20.64
2791,20.65
2906,20.65
2909,20.66
2798,20.67
2801,20.67
2806,20.69
2826,20.7
2829,20.7
2829,20.7
2834,20.7
2835,20.7
2890,20.7
2890,20.7
2891,20.7
2889,20.7
2889,20.7
2889,20.7
2889,20.7
2898,20.7
2899,20.7
2899,20.7
2904,20.7
2789,20.71
2794,20.71
2806,20.71
2803,20.72
2791,20.73
2802,20.73
2802,20.77
2803,20.77
2906,20.77
2798,20.78
2798,20.78
2791,20.79
2798,20.8
2798,20.8
2802,20.8
2826,20.8
2829,20.8
2829,20.8
2829,20.8
2829,20.8
2829,20.8
2829,20.8
2829,20.8
2834,20.8
2835,20.8
2890,20.8
2890,20.8
2890,20.8
2891,20.8
2886,20.8
2886,20.8
2889,20.8
2889,20.8
2888,20.8
2899,20.8
2899,20.8
2904,20.8
2904,20.8
2904,20.8
2791,20.81
2802,20.81
2798,20.82
2840,20.82
2802,20.83
2906,20.83
2789,20.84
2802,20.84
2840,20.84
2789,20.85
2802,20.85
2791,20.86
2794,20.86
2798,20.86
2798,20.87
2909,20.87
2794,20.89
2909,20.89
2826,20.9
2826,20.9
2829,20.9
2834,20.9
2834,20.9
2835,20.9
2835,20.9
2890,20.9
2890,20.9
2890,20.9
2890,20.9
2891,20.9
2891,20.9
2886,20.9
2886,20.9
2889,20.9
2889,20.9
2889,20.9
2888,20.9
2888,20.9
2899,20.9
2899,20.9
2904,20.9
2794,20.91
2798,20.91
2798,20.91
2798,20.91
2802,20.91
2789,20.92
2791,20.92
2803,20.93
2793,20.94
2802,20.94
2802,20.94
2909,20.94
2791,20.97
2789,20.98
2798,20.98
2802,20.99
2789,21
2801,21
2806,21
2826,21
2829,21
2834,21
2834,21
2834,21
2835,21
2835,21
2835,21
2835,21
2835,21
2840,21
2890,21
2890,21
2890,21
2890,21
2890,21
2890,21
2890,21
2891,21
2891,21
2886,21
2886,21
2889,21
2889,21
2889,21
2888,21
2904,21
2798,21.01
2906,21.01
2802,21.03
2801,21.04
2789,21.05
2909,21.05
2795,21.06
2789,21.07
2789,21.07
2791,21.07
2798,21.07
2801,21.07
2802,21.07
2803,21.07
2909,21.07
2793,21.08
2802,21.08
2803,21.09
2840,21.09
2791,21.1
2794,21.1
2795,21.1
2802,21.1
2826,21.1
2829,21.1
2834,21.1
2834,21.1
2835,21.1
2890,21.1
2890,21.1
2890,21.1
2890,21.1
2890,21.1
2890,21.1
2891,21.1
2889,21.1
2889,21.1
2889,21.1
2889,21.1
2888,21.1
2899,21.1
2899,21.1
2899,21.1
2904,21.1
2904,21.1
2909,21.11
2789,21.12
2801,21.13
2803,21.14
2789,21.15
2794,21.15
2802,21.16
2806,21.16
2794,21.17
2795,21.17
2798,21.17
2840,21.17
2801,21.18
2910,21.18
2789,21.19
2798,21.19
2798,21.19
2826,21.2
2826,21.2
2826,21.2
2829,21.2
2829,21.2
2834,21.2
2834,21.2
2834,21.2
2834,21.2
2834,21.2
2835,21.2
2890,21.2
2890,21.2
2890,21.2
2891,21.2
2891,21.2
2891,21.2
2891,21.2
2891,21.2
2891,21.2
2891,21.2
2891,21.2
2891,21.2
2891,21.2
2889,21.2
2889,21.2
2898,21.2
2899,21.2
2899,21.2
2899,21.2
2899,21.2
2904,21.2
2791,21.21
2840,21.21
2909,21.21
2909,21.21
2798,21.22
2801,21.22
2798,21.23
2798,21.23
2806,21.24
2789,21.25
2801,21.25
2794,21.26
2909,21.27
2802,21.28
2840,21.28
2802,21.29
2803,21.29
2829,21.3
2829,21.3
2829,21.3
2829,21.3
2829,21.3
2834,21.3
2834,21.3
2834,21.3
2834,21.3
2834,21.3
2890,21.3
2890,21.3
2891,21.3
2891,21.3
2891,21.3
2891,21.3
2886,21.3
2886,21.3
2886,21.3
2889,21.3
2889,21.3
2889,21.3
2889,21.3
2889,21.3
2889,21.3
2889,21.3
2888,21.3
2888,21.3
2888,21.3
2899,21.3
2899,21.3
2904,21.3
2904,21.3
2904,21.3
2904,21.3
2904,21.3
2904,21.3
2904,21.3
2789,21.31
2794,21.31
2909,21.32
2789,21.33
2801,21.33
2906,21.35
2803,21.36
2789,21.37
2791,21.37
2798,21.37
2909,21.37
2795,21.38
2789,21.39
2791,21.39
2798,21.39
2840,21.39
2798,21.4
2826,21.4
2826,21.4
2826,21.4
2829,21.4
2829,21.4
2829,21.4
2829,21.4
2829,21.4
2834,21.4
2834,21.4
2834,21.4
2834,21.4
2834,21.4
2835,21.4
2890,21.4
2890,21.4
2890,21.4
2890,21.4
2890,21.4
2890,21.4
2891,21.4
2891,21.4
2891,21.4
2891,21.4
2891,21.4
2886,21.4
2886,21.4
2886,21.4
2889,21.4
2889,21.4
2889,21.4
2889,21.4
2889,21.4
2888,21.4
2888,21.4
2888,21.4
2898,21.4
2899,21.4
2899,21.4
2899,21.4
2899,21.4
2899,21.4
2899,21.4
2904,21.4
2904,21.4
2904,21.4
2904,21.4
2904,21.4
2904,21.4
2904,21.4
2798,21.41
2806,21.41
2791,21.42
2802,21.42
2791,21.43
2791,21.43
2909,21.43
2801,21.44
2791,21.45
2802,21.45
2840,21.45
2906,21.45
2789,21.47
2789,21.47
2789,21.48
2795,21.48
2798,21.48
2794,21.49
2806,21.49
2906,21.49
2789,21.5
2826,21.5
2829,21.5
2829,21.5
2829,21.5
2829,21.5
2834,21.5
2834,21.5
2834,21.5
2834,21.5
2834,21.5
2835,21.5
2890,21.5
2890,21.5
2890,21.5
2891,21.5
2891,21.5
2891,21.5
2886,21.5
2889,21.5
2889,21.5
2889,21.5
2889,21.5
2889,21.5
2889,21.5
2889,21.5
2888,21.5
2888,21.5
2888,21.5
2888,21.5
2888,21.5
2888,21.5
2888,21.5
2899,21.5
2899,21.5
2899,21.5
2899,21.5
2899,21.5
2899,21.5
2904,21.5
2904,21.5
2789,21.51
2794,21.51
2910,21.52
2789,21.53
2794,21.53
2798,21.53
2798,21.53
2802,21.53
2789,21.54
2791,21.54
2802,21.54
2906,21.54
2909,21.54
2789,21.55
2789,21.55
2789,21.55
2806,21.55
2909,21.55
2789,21.56
2798,21.56
2840,21.56
2906,21.56
2789,21.57
2793,21.57
2906,21.57
2791,21.58
2798,21.58
2909,21.58
2798,21.59
2789,21.6
2829,21.6
2829,21.6
2834,21.6
2834,21.6
2834,21.6
2834,21.6
2834,21.6
2835,21.6
2840,21.6
2890,21.6
2890,21.6
2891,21.6
2891,21.6
2886,21.6
2889,21.6
2889,21.6
2889,21.6
2889,21.6
2889,21.6
2889,21.6
2888,21.6
2888,21.6
2888,21.6
2888,21.6
2898,21.6
2898,21.6
2898,21.6
2899,21.6
2899,21.6
2899,21.6
2899,21.6
2899,21.6
2904,21.6
2904,21.6
2904,21.6
2904,21.6
2906,21.6
2909,21.6
2798,21.61
2789,21.62
2798,21.62
2791,21.63
2791,21.63
2793,21.63
2802,21.63
2802,21.63
2906,21.63
2909,21.63
2801,21.65
2840,21.65
2789,21.67
2789,21.67
2789,21.68
2789,21.7
2798,21.7
2806,21.7
2826,21.7
2826,21.7
2829,21.7
2829,21.7
2829,21.7
2834,21.7
2834,21.7
2834,21.7
2834,21.7
2835,21.7
2835,21.7
2835,21.7
2890,21.7
2890,21.7
2891,21.7
2891,21.7
2891,21.7
2886,21.7
2886,21.7
2889,21.7
2889,21.7
2889,21.7
2889,21.7
2888,21.7
2888,21.7
2888,21.7
2888,21.7
2888,21.7
2899,21.7
2899,21.7
2899,21.7
2904,21.7
2904,21.7
2904,21.7
2904,21.7
2904,21.7
2904,21.7
2904,21.7
2904,21.7
2909,21.7
2791,21.71
2798,21.72
2801,21.72
2791,21.73
2910,21.73
2798,21.74
2798,21.74
2806,21.74
2806,21.77
2789,21.78
2791,21.78
2798,21.78
2802,21.78
2789,21.79
2789,21.79
2802,21.79
2826,21.8
2826,21.8
2829,21.8
2829,21.8
2829,21.8
2834,21.8
2834,21.8
2834,21.8
2834,21.8
2834,21.8
2834,21.8
2890,21.8
2890,21.8
2890,21.8
2890,21.8
2890,21.8
2891,21.8
2886,21.8
2886,21.8
2889,21.8
2889,21.8
2888,21.8
2888,21.8
2888,21.8
2888,21.8
2888,21.8
2898,21.8
2899,21.8
2899,21.8
2899,21.8
2899,21.8
2899,21.8
2904,21.8
2904,21.8
2904,21.8
2906,21.8
2791,21.81
2798,21.81
2802,21.81
2806,21.81
2840,21.81
2802,21.82
2802,21.82
2791,21.83
2791,21.83
2798,21.83
2791,21.84
2791,21.84
2801,21.84
2802,21.84
2803,21.84
2909,21.84
2801,21.85
2802,21.85
2840,21.85
2794,21.86
2840,21.86
2840,21.87
2906,21.88
2793,21.89
2791,21.9
2806,21.9
2826,21.9
2826,21.9
2826,21.9
2829,21.9
2834,21.9
2834,21.9
2834,21.9
2834,21.9
2834,21.9
2834,21.9
2834,21.9
2834,21.9
2835,21.9
2835,21.9
2890,21.9
2890,21.9
2890,21.9
2890,21.9
2890,21.9
2890,21.9
2891,21.9
2891,21.9
2891,21.9
2891,21.9
2891,21.9
2891,21.9
2891,21.9
2886,21.9
2889,21.9
2889,21.9
2889,21.9
2889,21.9
2888,21.9
2888,21.9
2899,21.9
2899,21.9
2899,21.9
2904,21.9
2904,21.9
2904,21.9
2904,21.9
2904,21.9
2909,21.9
2789,21.91
2791,21.91
2806,21.91
2789,21.92
2791,21.92
2840,21.92
2909,21.92
2798,21.93
2789,21.94
2791,21.94
2909,21.94
2798,21.95
2802,21.95
2802,21.95
2798,21.96
2840,21.96
2794,21.97
2909,21.97
2798,21.98
2801,21.98
2806,21.98
2789,21.99
2798,21.99
2802,21.99
2798,22
2826,22
2826,22
2826,22
2826,22
2829,22
2829,22
2829,22
2834,22
2834,22
2834,22
2834,22
2834,22
2834,22
2834,22
2834,22
2834,22
2834,22
2834,22
2835,22
2835,22
2835,22
2890,22
2890,22
2890,22
2890,22
2890,22
2891,22
2891,22
2886,22
2886,22
2886,22
2889,22
2889,22
2889,22
2889,22
2889,22
2889,22
2889,22
2889,22
2889,22
2888,22
2888,22
2888,22
2888,22
2888,22
2888,22
2898,22
2899,22
2899,22
2899,22
2904,22
2904,22
2904,22
2904,22
2909,22
2791,22.02
2794,22.02
2798,22.02
2801,22.02
2806,22.02
2909,22.02
2789,22.05
2802,22.05
2803,22.05
2840,22.05
2798,22.06
2798,22.06
2789,22.07
2789,22.07
2795,22.07
2798,22.07
2801,22.07
2794,22.08
2798,22.09
2802,22.1
2806,22.1
2826,22.1
2829,22.1
2829,22.1
2834,22.1
2834,22.1
2834,22.1
2834,22.1
2834,22.1
2834,22.1
2834,22.1
2834,22.1
2890,22.1
2890,22.1
2890,22.1
2890,22.1
2890,22.1
2890,22.1
2890,22.1
2891,22.1
2891,22.1
2886,22.1
2886,22.1
2886,22.1
2886,22.1
2886,22.1
2886,22.1
2889,22.1
2889,22.1
2889,22.1
2889,22.1
2889,22.1
2889,22.1
2889,22.1
2889,22.1
2888,22.1
2888,22.1
2888,22.1
2888,22.1
2888,22.1
2888,22.1
2888,22.1
2888,22.1
2899,22.1
2899,22.1
2899,22.1
2899,22.1
2899,22.1
2904,22.1
2904,22.1
2904,22.1
2904,22.1
2789,22.11
2802,22.11
2806,22.11
2789,22.12
2798,22.12
2806,22.12
2909,22.12
2794,22.13
2794,22.13
2806,22.13
2806,22.13
2840,22.14
2794,22.15
2798,22.15
2910,22.15
2791,22.16
2798,22.16
2793,22.17
2798,22.17
2802,22.19
2826,22.2
2829,22.2
2829,22.2
2829,22.2
2829,22.2
2834,22.2
2834,22.2
2834,22.2
2834,22.2
2834,22.2
2834,22.2
2834,22.2
2835,22.2
2835,22.2
2835,22.2
2835,22.2
2835,22.2
2890,22.2
2890,22.2
2890,22.2
2890,22.2
2890,22.2
2890,22.2
2891,22.2
2891,22.2
2886,22.2
2886,22.2
2889,22.2
2889,22.2
2889,22.2
2889,22.2
2889,22.2
2889,22.2
2889,22.2
2888,22.2
2888,22.2
2888,22.2
2888,22.2
2888,22.2
2888,22.2
2888,22.2
2888,22.2
2898,22.2
2899,22.2
2899,22.2
2899,22.2
2899,22.2
2904,22.2
2904,22.2
2904,22.2
2904,22.2
2789,22.21
2840,22.21
2840,22.21
2789,22.23
2794,22.23
2801,22.23
2840,22.23
2794,22.24
2801,22.24
2806,22.24
2840,22.24
2798,22.25
2840,22.25
2794,22.26
2798,22.26
2791,22.27
2794,22.27
2794,22.27
2794,22.27
2798,22.27
2798,22.27
2840,22.27
2909,22.27
2798,22.28
2798,22.28
2803,22.28
2798,22.3
2826,22.3
2826,22.3
2829,22.3
2829,22.3
2829,22.3
2829,22.3
2829,22.3
2834,22.3
2834,22.3
2834,22.3
2834,22.3
2834,22.3
2834,22.3
2834,22.3
2834,22.3
2834,22.3
2835,22.3
2835,22.3
2835,22.3
2890,22.3
2890,22.3
2890,22.3
2890,22.3
2890,22.3
2890,22.3
2890,22.3
2890,22.3
2890,22.3
2891,22.3
2891,22.3
2891,22.3
2886,22.3
2886,22.3
2886,22.3
2886,22.3
2886,22.3
2886,22.3
2886,22.3
2886,22.3
2886,22.3
2886,22.3
2889,22.3
2889,22.3
2889,22.3
2889,22.3
2889,22.3
2889,22.3
2889,22.3
2889,22.3
2889,22.3
2889,22.3
2889,22.3
2888,22.3
2888,22.3
2888,22.3
2888,22.3
2888,22.3
2888,22.3
2898,22.3
2898,22.3
2898,22.3
2899,22.3
2899,22.3
2899,22.3
2904,22.3
2789,22.31
2798,22.32
2806,22.32
2791,22.33
2794,22.33
2794,22.33
2840,22.34
2791,22.36
2798,22.36
2789,22.37
2791,22.37
2791,22.37
2794,22.37
2906,22.37
2791,22.38
2795,22.38
2789,22.4
2798,22.4
2826,22.4
2826,22.4
2826,22.4
2826,22.4
2829,22.4
2829,22.4
2829,22.4
2829,22.4
2834,22.4
2834,22.4
2834,22.4
2834,22.4
2834,22.4
2834,22.4
2834,22.4
2834,22.4
2834,22.4
2834,22.4
2834,22.4
2835,22.4
2890,22.4
2890,22.4
2890,22.4
2890,22.4
2891,22.4
2891,22.4
2891,22.4
2891,22.4
2886,22.4
2886,22.4
2886,22.4
2889,22.4
2889,22.4
2889,22.4
2889,22.4
2889,22.4
2889,22.4
2888,22.4
2888,22.4
2888,22.4
2888,22.4
2888,22.4
2888,22.4
2888,22.4
2888,22.4
2898,22.4
2899,22.4
2899,22.4
2899,22.4
2899,22.4
2899,22.4
2899,22.4
2904,22.4
2904,22.4
2904,22.4
2904,22.4
2904,22.4
2802,22.41
2789,22.42
2798,22.42
2789,22.43
2789,22.43
2789,22.44
2806,22.44
2906,22.45
2789,22.46
2791,22.46
2798,22.46
2909,22.46
2789,22.47
2793,22.47
2794,22.48
2909,22.48
2793,22.49
2794,22.5
2826,22.5
2826,22.5
2826,22.5
2829,22.5
2829,22.5
2829,22.5
2829,22.5
2834,22.5
2834,22.5
2834,22.5
2835,22.5
2890,22.5
2890,22.5
2890,22.5
2890,22.5
2890,22.5
2886,22.5
2886,22.5
2886,22.5
2886,22.5
2886,22.5
2886,22.5
2889,22.5
2889,22.5
2889,22.5
2889,22.5
2889,22.5
2889,22.5
2889,22.5
2889,22.5
2889,22.5
2888,22.5
2888,22.5
2888,22.5
2888,22.5
2888,22.5
2899,22.5
2899,22.5
2899,22.5
2899,22.5
2899,22.5
2899,22.5
2899,22.5
2899,22.5
2904,22.5
2904,22.5
2904,22.5
2904,22.5
2904,22.5
2904,22.5
2802,22.51
2789,22.52
2789,22.52
2794,22.52
2803,22.52
2789,22.53
2791,22.54
2909,22.54
2793,22.55
2789,22.56
2789,22.56
2803,22.56
2806,22.56
2840,22.56
2789,22.57
2789,22.57
2791,22.57
2806,22.6
2826,22.6
2829,22.6
2829,22.6
2829,22.6
2829,22.6
2834,22.6
2834,22.6
2834,22.6
2834,22.6
2834,22.6
2835,22.6
2835,22.6
2835,22.6
2890,22.6
2890,22.6
2890,22.6
2890,22.6
2886,22.6
2886,22.6
2886,22.6
2886,22.6
2886,22.6
2889,22.6
2889,22.6
2889,22.6
2889,22.6
2888,22.6
2888,22.6
2888,22.6
2888,22.6
2888,22.6
2888,22.6
2888,22.6
2888,22.6
2888,22.6
2888,22.6
2898,22.6
2898,22.6
2898,22.6
2899,22.6
2899,22.6
2904,22.6
2904,22.6
2904,22.6
2904,22.6
2789,22.61
2789,22.61
2806,22.61
2789,22.63
2789,22.63
2798,22.63
2791,22.64
2794,22.64
2801,22.64
2806,22.64
2840,22.64
2789,22.65
2798,22.66
2798,22.67
2789,22.68
2802,22.68
2909,22.68
2789,22.69
2801,22.69
2802,22.69
2840,22.69
2789,22.7
2803,22.7
2806,22.7
2806,22.7
2826,22.7
2829,22.7
2829,22.7
2829,22.7
2829,22.7
2829,22.7
2834,22.7
2834,22.7
2835,22.7
2835,22.7
2890,22.7
2890,22.7
2890,22.7
2890,22.7
2891,22.7
2886,22.7
2886,22.7
2886,22.7
2886,22.7
2886,22.7
2889,22.7
2889,22.7
2889,22.7
2889,22.7
2889,22.7
2889,22.7
2889,22.7
2888,22.7
2888,22.7
2888,22.7
2888,22.7
2888,22.7
2888,22.7
2888,22.7
2888,22.7
2888,22.7
2898,22.7
2899,22.7
2899,22.7
2899,22.7
2904,22.7
2904,22.7
2904,22.7
2904,22.7
2904,22.7
2904,22.7
2904,22.7
2791,22.71
2794,22.71
2798,22.71
2906,22.72
2909,22.73
2789,22.74
2789,22.75
2791,22.76
2802,22.77
2791,22.78
2793,22.78
2802,22.78
2889,22.78
2789,22.79
2798,22.79
2840,22.79
2789,22.8
2789,22.8
2826,22.8
2829,22.8
2829,22.8
2829,22.8
2829,22.8
2834,22.8
2835,22.8
2835,22.8
2890,22.8
2890,22.8
2890,22.8
2891,22.8
2891,22.8
2891,22.8
2886,22.8
2889,22.8
2889,22.8
2889,22.8
2889,22.8
2889,22.8
2889,22.8
2888,22.8
2888,22.8
2888,22.8
2888,22.8
2888,22.8
2888,22.8
2888,22.8
2898,22.8
2899,22.8
2899,22.8
2899,22.8
2899,22.8
2899,22.8
2904,22.8
2904,22.8
2904,22.8
2789,22.81
2794,22.81
2791,22.82
2794,22.82
2798,22.82
2798,22.82
2909,22.82
2840,22.83
2910,22.83
2794,22.84
2791,22.85
2791,22.85
2803,22.85
2840,22.85
2791,22.86
2794,22.86
2794,22.86
2798,22.86
2806,22.86
2793,22.87
2909,22.87
2840,22.88
2798,22.89
2791,22.9
2794,22.9
2806,22.9
2826,22.9
2826,22.9
2829,22.9
2829,22.9
2829,22.9
2829,22.9
2834,22.9
2834,22.9
2834,22.9
2834,22.9
2834,22.9
2835,22.9
2890,22.9
2890,22.9
2890,22.9
2890,22.9
2890,22.9
2886,22.9
2886,22.9
2886,22.9
2889,22.9
2889,22.9
2889,22.9
2889,22.9
2889,22.9
2889,22.9
2889,22.9
2888,22.9
2888,22.9
2888,22.9
2888,22.9
2888,22.9
2888,22.9
2888,22.9
2898,22.9
2898,22.9
2899,22.9
2899,22.9
2899,22.9
2904,22.9
2904,22.9
2906,22.9
2909,22.91
2789,22.92
2802,22.92
2803,22.93
2840,22.93
2789,22.94
2794,22.94
2801,22.94
2793,22.96
2802,22.96
2806,22.97
2789,22.99
2789,22.99
2794,22.99
2840,22.99
2789,23
2791,23
2803,23
2806,23
2806,23
2829,23
2829,23
2829,23
2829,23
2834,23
2834,23
2834,23
2834,23
2835,23
2835,23
2835,23
2835,23
2835,23
2890,23
2890,23
2886,23
2886,23
2886,23
2886,23
2886,23
2886,23
2889,23
2889,23
2889,23
2889,23
2889,23
2889,23
2889,23
2888,23
2888,23
2888,23
2888,23
2888,23
2888,23
2888,23
2898,23
2898,23
2899,23
2899,23
2904,23
2904,23
2904,23
2904,23
2909,23
2795,23.01
2802,23.02
2789,23.05
2840,23.06
2802,23.07
2803,23.07
2909,23.07
2798,23.08
2789,23.09
2794,23.09
2795,23.1
2829,23.1
2829,23.1
2829,23.1
2834,23.1
2834,23.1
2834,23.1
2835,23.1
2840,23.1
2890,23.1
2890,23.1
2891,23.1
2891,23.1
2891,23.1
2891,23.1
2886,23.1
2886,23.1
2886,23.1
2886,23.1
2886,23.1
2886,23.1
2889,23.1
2889,23.1
2889,23.1
2889,23.1
2889,23.1
2889,23.1
2889,23.1
2889,23.1
2889,23.1
2888,23.1
2888,23.1
2888,23.1
2888,23.1
2888,23.1
2888,23.1
2888,23.1
2888,23.1
2899,23.1
2904,23.1
2904,23.1
2904,23.1
2904,23.1
2904,23.1
2904,23.1
2904,23.1
2793,23.11
2802,23.13
2789,23.14
2789,23.14
2840,23.14
2840,23.15
2909,23.15
2789,23.16
2794,23.16
2798,23.16
2906,23.16
2801,23.18
2791,23.19
2794,23.19
2794,23.19
2801,23.19
2801,23.19
2840,23.19
2829,23.2
2829,23.2
2829,23.2
2834,23.2
2834,23.2
2834,23.2
2834,23.2
2834,23.2
2834,23.2
2835,23.2
2890,23.2
2890,23.2
2890,23.2
2890,23.2
2890,23.2
2890,23.2
2890,23.2
2890,23.2
2890,23.2
2891,23.2
2886,23.2
2886,23.2
2886,23.2
2886,23.2
2886,23.2
2889,23.2
2889,23.2
2889,23.2
2889,23.2
2889,23.2
2889,23.2
2889,23.2
2889,23.2
2888,23.2
2888,23.2
2888,23.2
2888,23.2
2888,23.2
2899,23.2
2899,23.2
2899,23.2
2904,23.2
2794,23.21
2840,23.21
2909,23.21
2791,23.22
2798,23.22
2910,23.22
2909,23.23
2789,23.24
2789,23.24
2802,23.24
2910,23.25
2793,23.26
2801,23.26
2806,23.26
2791,23.27
2803,23.28
2840,23.28
2789,23.29
2840,23.29
2909,23.29
2909,23.29
2802,23.3
2826,23.3
2826,23.3
2829,23.3
2829,23.3
2834,23.3
2834,23.3
2835,23.3
2835,23.3
2835,23.3
2840,23.3
2890,23.3
2886,23.3
2886,23.3
2886,23.3
2889,23.3
2889,23.3
2889,23.3
2889,23.3
2889,23.3
2889,23.3
2889,23.3
2888,23.3
2888,23.3
2888,23.3
2888,23.3
2899,23.3
2899,23.3
2899,23.3
2904,23.3
2904,23.3
2909,23.3
2789,23.31
2789,23.31
2794,23.31
2798,23.32
2798,23.32
2801,23.32
2909,23.32
2806,23.33
2794,23.34
2789,23.35
2801,23.36
2906,23.37
2909,23.37
2798,23.38
2840,23.38
2840,23.39
2829,23.4
2829,23.4
2834,23.4
2834,23.4
2834,23.4
2834,23.4
2835,23.4
2835,23.4
2840,23.4
2890,23.4
2886,23.4
2886,23.4
2886,23.4
2886,23.4
2886,23.4
2889,23.4
2889,23.4
2889,23.4
2889,23.4
2889,23.4
2889,23.4
2888,23.4
2888,23.4
2888,23.4
2888,23.4
2888,23.4
2888,23.4
2888,23.4
2888,23.4
2888,23.4
2898,23.4
2899,23.4
2899,23.4
2899,23.4
2899,23.4
2904,23.4
2904,23.4
2904,23.4
2904,23.4
2904,23.4
2789,23.41
2793,23.41
2789,23.42
2793,23.42
2798,23.42
2840,23.42
2795,23.43
2798,23.43
2840,23.45
2791,23.46
2791,23.46
2801,23.46
2906,23.46
2906,23.46
2789,23.47
2789,23.48
2794,23.48
2806,23.49
2909,23.49
2826,23.5
2826,23.5
2829,23.5
2829,23.5
2829,23.5
2834,23.5
2834,23.5
2834,23.5
2834,23.5
2835,23.5
2890,23.5
2890,23.5
2890,23.5
2890,23.5
2890,23.5
2890,23.5
2890,23.5
2891,23.5
2886,23.5
2886,23.5
2886,23.5
2889,23.5
2889,23.5
2889,23.5
2889,23.5
2889,23.5
2889,23.5
2889,23.5
2889,23.5
2888,23.5
2888,23.5
2888,23.5
2888,23.5
2888,23.5
2888,23.5
2888,23.5
2888,23.5
2898,23.5
2898,23.5
2899,23.5
2904,23.5
2798,23.51
2798,23.52
2802,23.52
2840,23.52
2789,23.53
2791,23.53
2802,23.53
2803,23.53
2789,23.54
2791,23.54
